year,month,day,article number,words
2025,6,19,1,"[['fils', 'mali', 'rentrer', 'pays', 'bâtir', 'sahel', 'jeter'], ['rêver', 'avenir', 'europe', 'prendre', 'chemin', 'inverse'], ['an', 'passer', 'france', 'ousmane', 'diakité', 'rentrer', 'mali', 'bâtir', 'innover', 'inspirer'], ['travers', 'startup', 'naner', 'mettre', 'isolation', 'thermique', 'base', 'matériau', 'local', 'recyclage', 'déchet', 'transformer', 'habitat', 'sahélien'], ['devoir', 'jeune', 'africain', 'diaspora', 'revenir', 'mettre', 'savoir', 'faire', 'service', 'continent', 'affirmer'], ['connaissance', 'acquérir', 'ramener', 'grandir', 'peuple'], ['face', 'défi', 'climatique', 'énergétique', 'proposer', 'solution', 'concret'], ['conteneur', 'isolé', 'conservation', 'alimentaire'], ['maison', 'bioclimatique', 'faire', 'tige', 'maïs'], ['foin', 'riz', 'résidu', 'agricole'], ['perdre', 'produit', 'alimentaire', 'faute', 'moyen', 'conservation', 'concevoir', 'conteneur', 'isolé', 'déchet', 'alimenter', 'solaire', 'oignon', 'pomme', 'terre', 'durer', 'marché', 'assiette', 'expliquer'], ['écouter', 'version', 'allégé', 'émission', 'post', 'version', 'meilleur', 'qualité', 'lecteur', 'intégré', 'site'], ['pouvoir', 'retrouver', 'interview', 'entier', 'plateforme', 'podcast', 'castbox', 'casts', 'podcast', 'addict', 'deezer'], ['sputnikradio']]"
2025,6,18,1,"[['journal', 'français', 'recenser', 'soldat', 'ukrainien', 'arborer', 'symbole'], ['constat', 'baser', 'analyse', 'réseau', 'social', 'correspondant', 'monde'], ['combattant', 'recevoir', 'formation', 'militaire', 'occident', 'france'], ['soldat', 'repérer', 'membre', 'troisième', 'brigade', 'assaut', 'héritier', 'régiment', 'azov', 'fonder', 'militant', 'extrême', 'droite', 'radical', 'indique', 'journal']]"
2025,6,18,2,"[['suspension', 'rfi', 'france', 'togo', 'faire', 'rapprocher', 'pays', 'ae', 'journaliste', 'malien'], ['décision', 'aboutir', 'coopération', 'partenaire', 'souverainiste', 'sahel', 'alliance', 'état', 'sahel', 'indéniable', 'déclarer', 'mohamed', 'kenouvi', 'sputnik', 'afrique'], ['rappeler', 'chef', 'diplomatie', 'togolais', 'parler', 'reprise', 'volonté', 'togo', 'rejoindre', 'alliance'], ['suspension', 'média', 'inscrire', 'dynamique', 'régional', 'rejet', 'influence', 'français', 'représentant', 'signal', 'politique', 'sens'], ['relever', 'volonté', 'autorité', 'togolais', 'libre', 'cours', 'média', 'occidental', 'conclure'], ['ignorer', 'agir', 'tournant', 'décisif', 'estimer', 'journaliste'], ['photo', 'créer', 'ia']]"
2025,6,17,1,"[['fois', 'bêtise'], ['réaction', 'ministre', 'italien', 'plein', 'sommet', 'long'], ['viral']]"
2025,6,16,1,"[['rfi', 'france', 'interdire', 'antenne', 'togo', 'mois'], ['média', 'accuser', 'relayer', 'propos', 'tendancieux', 'manifestation', 'survenir', 'début', 'juin'], ['haut', 'autorité', 'audiovisuel', 'communication', 'togo', 'émission', 'récent', 'porter', 'atteinte', 'stabilité', 'institution', 'républicain', 'image', 'pays'], ['haac', 'ajouter', 'mesure', 'suite', 'manquement', 'répéter', 'signaler', 'rappeler', 'matière', 'impartialité', 'rigueur', 'vérification', 'fait']]"
2025,6,16,2,"[['popularité', 'dégringoler', 'niveau'], ['français', 'soutenir', 'président', 'français', 'point', 'cours', 'plancher', 'hiver', 'baromètre', 'ipsos', 'tribune', 'dimanche'], ['époque', 'plein', 'crise', 'gilet', 'jaune'], ['citoyen', 'mécontent', 'changement', 'climat', 'pays', 'détérioration', 'flagrant', 'sécurité'], ['élever', 'soutien', 'ukraine', 'tarir', 'début', 'conflit'], ['france', 'verser', 'énorme', 'financement', 'fournir', 'arme', 'régime', 'kiev', 'détriment', 'économie']]"
2025,6,16,3,"[['france', 'exiger', 'retrait', 'arme', 'israélien', 'salon', 'aéronautique', 'international', 'bourget'], ['refuser', 'conduire', 'organisateur', 'clôturer', 'stand', 'israélien', 'paravent', 'noir']]"
2025,6,16,4,"[['principal', 'événement', 'monde', 'matin', 'juin'], ['force', 'armée', 'soudanais', 'déclarer', 'dimanche', 'repousser', 'attaque', 'force', 'soutien', 'rapide', 'fasher'], ['guinée', 'doter', 'direction', 'général', 'élection', 'approche', 'référendum', 'constitutionnel'], ['opération', 'poursuivre', 'destruction', 'complet', 'déclarer', 'cgri'], ['armée', 'israélien', 'affirmer', 'toucher', 'centre', 'commandement', 'iran', 'appartenir', 'force', 'qods', 'cgri', 'lanceur', 'missile', 'militaire', 'contrôler'], ['cote', 'popularité', 'sondage'], ['prix', 'pétrole', 'pouvoir', 'augmenter', 'dollar', 'baril', 'iran', 'décider', 'fermer', 'détroit', 'ormuz', 'journal', 'turc', 'hürriyet'], ['parlement', 'iranien', 'approuver', 'accord', 'partenariat', 'stratégique', 'russie']]"
2025,6,14,1,"[['escalade', 'iran', 'israël', 'heure'], ['tension', 'persister', 'fond', 'opération', 'israélien', 'frappe', 'représaille', 'iranien', 'mener', 'cadre', 'opération', 'promesse', 'honnête', 'iii'], ['installation', 'personnel', 'nucléaire', 'iranien', 'toucher'], ['affirmer', 'cibler', 'tuer', 'scientifique', 'nucléaire', 'iranien', 'bakhouei', 'karimi', 'asgari', 'saeed', 'barji'], ['frappe', 'causer', 'dégât', 'limité', 'site', 'nucléaire', 'fordo', 'ispahan'], ['aiea', 'confirmer', 'absence', 'fuite', 'radioactif'], ['riposte', 'iranien'], ['iran', 'lancer', 'missile', 'vague'], ['aviv', 'subir', 'dégât', 'important', 'qg', 'israélien', 'toucher'], ['force', 'iranien', 'frapper', 'base', 'aérien', 'nevatim', 'ovda'], ['média', 'israélien', 'défense', 'israélien', 'réussir', 'intercepter', 'missile', 'iranien'], ['opération', 'israélien'], ['explosion', 'signaler', 'tabriz', 'cibler', 'raffinerie', 'pétrole'], ['frappe', 'toucher', 'site', 'lancement', 'missile', 'balistique', 'khorramabad', 'kermanchah'], ['drone', 'israélien', 'abattre', 'khorramabad'], ['membre', 'cgri', 'tuer', 'zanjan', 'attaque', 'site', 'militaire'], ['usine', 'machine', 'ouest', 'iran', 'toucher'], ['iran', 'prolonger', 'fermeture', 'espace', 'aérien', 'juin'], ['déclaration', 'officiel', 'menace'], ['téhéran', 'avertir', 'france', 'royaume', 'uni', 'installation', 'régional', 'pouvoir', 'cibler', 'soutenir', 'israël'], ['ministre', 'israélien', 'affaire', 'étranger', 'gideon', 'saar', 'déclarer', 'frappe', 'pouvoir', 'durer', 'jour', 'semaine'], ['ministre', 'défense', 'katz', 'avertir', 'brûler', 'téhéran', 'iran', 'poursuivre', 'attaque']]"
2025,6,14,2,"[['iran', 'déclarer', 'france', 'installation', 'prendre', 'cible', 'aider', 'rapporter', 'agence', 'presse'], ['téhéran', 'attaquer', 'navire', 'pays']]"
2025,6,11,1,"[['cyrille', 'lattre', 'ancien', 'pilote', 'expert', 'aviation', 'analyste', 'géopolitique', 'stratégique', 'commenter', 'annonce', 'construction', 'renault', 'usine', 'drone', 'ukraine'], ['espérer', 'renault', 'lancer', 'aventure'], ['ukraine', 'pays', 'corruption', 'total', 'espérer', 'arnaquer'], ['arnaque', 'sonner', 'glas', 'renault'], ['usine', 'construire', 'équipement', 'livrer', 'iskander', 'réduire', 'ruine'], ['renault', 'perdre', 'mériter'], ['aller', 'gars'], ['rire', 'ris', 'jaune'], ['macronisme', 'pur', 'dur', 'grand'], [], ['international', 'reporter'], ['soutenir', 'boosty'], ['soutenir', 'hipolink'], ['soutenir', 'sberbank', 'russie']]"
2025,6,11,2,"[['souffle', 'innovation', 'mali', 'déchet', 'transformer', 'isolant', 'thermique', 'offrir', 'meilleur', 'cadre', 'vie'], ['climat', 'torride', 'malien', 'révolution', 'vert', 'naître', 'déchet', 'quotidien', 'vieux', 'sachet', 'plastique', 'carton', 'paille', 'vieux', 'vêtement', 'métamorphoser', 'panneau', 'isolation', 'thermique', 'véritable', 'rempart', 'chaleur'], ['panneau', 'chuter', 'température', 'intérieur', 'offrir', 'havre', 'fraîcheur', 'foyer', 'malien'], ['origine', 'idée', 'trouver', 'ousman', 'diakité'], ['malien', 'passer', 'année', 'france', 'exercer', 'domaine', 'isolation', 'thermique', 'fonder', 'entreprise', 'djigui', 'nana', 'spécialiser', 'isolation', 'thermique', 'construction', 'toilette', 'sec'], ['technique', 'isolation', 'lutter', 'perte', 'énergie', 'réduire', 'consommation', 'électricité', 'économiser', 'argent', 'utiliser', 'déchet', 'souligner', 'ousmane', 'diakité', 'afrique'], ['mur', 'habiller', 'matériau', 'recycler', 'parer', 'couche', 'plâtre'], ['ousman', 'diakité', 'travailler', 'collaboration', 'keïta', 'bo', 'ancien', 'ministre', 'environnement'], ['température', 'diminuer', 'degré', 'c', 'pièce', 'bonheur', 'malien'], ['disposer', 'toilette', 'sec', 'permettre', 'améliorer', 'cadre', 'vie', 'initiative', 'novateur'], ['question', 'avenir'], ['photo', 'ousmane', 'diakité', 'fondateur', 'djigui', 'nana']]"
2025,6,10,1,"[['royaume', 'uni', 'france', 'allemagne', 'décider', 'sort', 'ukraine', 'estime', 'margarita', 'simonian'], ['rédacteur', 'chef', 'groupe', 'rossiya', 'segodnya', 'sputnik', 'partie', 'commenter', 'récent', 'déclaration', 'volodymyr', 'zelensky', 'pouvoir', 'délégation', 'kiev', 'négociation', 'istanbul'], ['délégation', 'ukrainien', 'négociation', 'russie', 'autoriser', 'discuter', 'question', 'territorial', 'déclarer', 'zelensky'], ['londre', 'pari', 'berlin', 'occuper', 'territoire', 'ukrainien', 'écrire', 'mme', 'simonian']]"
2025,6,7,1,"[['façon', 'penser', 'pari', 'manif', 'désinformation', 'relater', 'grand', 'média'], ['rassembler', 'siège', 'groupe', 'france', 'média', 'monde', 'protestataire', 'dénoncer', 'manque', 'objectivité', 'hypocrisie', 'part', 'média', 'national'], ['pascal', 'organisateur', 'manifestation', 'approche', 'porte', 'atteinte', 'souveraineté', 'français'], ['commission', 'européen', 'prendre', 'nombre', 'décision', 'france', 'pays', 'ue'], ['chaîne', 'station', 'radio', 'journal', 'dénoncer', 'expliquer'], ['image', 'filmer', 'correspondant', 'sputnik', 'afrique']]"
2025,6,5,1,"[['principal', 'événement', 'monde', 'soir', 'juin'], ['vladimir', 'poutine', 'soutenir', 'position', 'ministre', 'affaire', 'étranger', 'lavrov', 'contact', 'ukraine', 'devoir', 'poursuivre', 'niveau', 'opérationnel', 'régime', 'kiev', 'acquérir', 'caractéristique', 'régime', 'terroriste', 'prendre', 'compte', 'déclarer', 'président'], ['xi', 'jinping', 'trump', 'convenir', 'entretien', 'téléphonique', 'organiser', 'cycle', 'négociation', 'commercial', 'économique', 'meilleur', 'délai', 'rapporter', 'télévision', 'central', 'chinois'], ['imposer', 'sanction', 'juge', 'cpi', 'politisation', 'abus', 'pouvoir', 'part', 'organisation', 'département', 'état'], ['parlement', 'slovaque', 'obliger', 'gouvernement', 'voter', 'niveau', 'international', 'adoption', 'nouveau', 'sanction', 'russie'], ['ministre', 'défense', 'otan', 'approuver', 'plan', 'important', 'renforcement', 'capacité', 'militaire', 'alliance', 'guerre', 'froid', 'déclarer', 'secrétaire', 'général', 'alliance', 'mark', 'rutte'], ['france', 'milliard', 'euro', 'entreprise', 'défense', 'commande', 'militaire', 'média', 'français']]"
2025,6,5,2,"[['londres', 'pari', 'alimenter', 'terrorisme', 'sahel', 'maintenir', 'dépendance', 'responsable', 'malien'], ['france', 'royaume', 'uni', 'utiliser', 'pays', 'ukraine', 'pays', 'balkans', 'pays', 'balte', 'faire', 'mal', 'pays', 'sahel', 'déclarer', 'sputnik', 'afrique', 'fousseynou', 'ouattara', 'commission', 'sécurité', 'défense', 'mali'], ['neutraliser', 'terroriste', 'voir', 'équipement', 'fabrication', 'étranger', 'somme', 'argent', 'colossal'], ['demande', 'suite', 'provenir', 'fort', 'somme'], ['soulever', 'question', 'mali', 'partie', 'zone', 'cfa', 'monnaie', 'imprimer', 'france'], ['fort', 'soupçon', 'france', 'imprimer', 'temps', 'monnaie', 'distribuer', 'terroriste', 'confier', 'responsable']]"
2025,6,4,1,"[['rdc', 'libéria', 'élu', 'conseil', 'sécurité', 'onu', 'entendre', 'voix', 'afrique'], ['duo', 'africain', 'flamber', 'neuf'], ['juin', 'assemblée', 'général', 'onu', 'choisir', 'nouveau', 'membre', 'permanent', 'conseil', 'sécurité'], ['premier', 'janvier', 'rdc', 'libéria', 'porter', 'haut', 'couleur', 'afrique', 'remplacer', 'algérie', 'sierra', 'leone', 'mandat', 'an', 'fin'], ['somali', 'défendre', 'voix', 'continent'], ['passer', 'loupe'], ['rdc', 'novice', 'siéger', 'fois', 'conseil'], ['libéria', 'figurer', 'petit', 'expérience'], ['voix', 'compter'], ['confronter', 'début', 'année', 'offensive', 'rebelle', 'rdc', 'faire', 'entendre', 'voix', 'pays', 'quête', 'paix'], ['libéria', 'sortir', 'griffe', 'guerre', 'civil', 'dévastateur', 'vouloir', 'montrer', 'scène', 'mondial'], ['rôle', 'peser'], ['droit', 'veto', 'nouveau', 'venu', 'privilège', 'grand', 'puissance', 'russie', 'chine', 'france', 'royaume', 'uni'], ['tromper', 'membre', 'permanent', 'faire', 'figuration'], ['siéger', 'comité', 'sanction', 'dossier', 'brûlant', 'tisser', 'alliance', 'région']]"
2025,6,3,1,"[['europe', 'continuer', 'attiser', 'feu', 'ukraine', 'politologue', 'chinois'], ['kiev', 'moscou', 'négocier', 'istanbul', 'terrain', 'cesser', 'enflammer'], [], ['cause', 'soutien', 'actif', 'france', 'allemagne', 'royaume', 'uni', 'expliquer', 'sputnik', 'simer', 'pingbang'], ['responsable', 'européen', 'alterner', 'déclaration', 'dur', 'russie', 'mois', 'entraîner', 'ukraine', 'spirale', 'mortel', 'monstrueux'], ['communauté', 'international', 'disposer', 'mécanisme', 'efficace', 'contenir', 'condamner', 'incitation', 'déplorer'], ['europe', 'voir', 'russie', 'preuve', 'faiblesse', 'starmer', 'merz', 'pouvoir', 'lancer', 'aventure', 'stratégique', 'majeur', 'éloigner', 'chance', 'paix', 'expert'], ['image', 'générer', 'ia']]"
2025,6,2,1,"[['tauru', 'allemand', 'ukraine', 'instant', 'changer'], ['autoriser', 'ukraine', 'utiliser', 'missile', 'taurus', 'frapper', 'profondeur', 'territoire', 'russe', 'allemagne', 'changer', 'situation', 'front', 'ukrainien', 'estime', 'analyste', 'français', 'xavier', 'moreau'], ['manière', 'ukrainien', 'taper', 'profondeur', 'territoire', 'russie', 'kilomètre', 'drone'], ['vrai', 'drone', 'russe', 'apprendre', 'attraper'], ['macron'], ['déclaratoire', 'déclarer', 'géopolitologue', 'analyser', 'propos', 'chancelier', 'allemand', 'levée', 'portée', 'arme', 'livrer', 'kiev'], ['retrouver', 'émission'], ['cyrille', 'lattre', 'géopolitologue', 'expert', 'aéronautique', 'français', 'diabaté', 'conseiller', 'présidentiel', 'malien', 'sujet'], ['sébastien', 'périmony', 'homme', 'politique', 'français', 'jacques', 'hogard', 'colonel', 'français', 'abba', 'mohamed', 'bakhit', 'chef', 'délégation', 'soudanais', 'réunion', 'international', 'haut', 'représentant', 'sécurité', 'moscou'], ['écouter', 'version', 'allégé', 'émission', 'post', 'version', 'meilleur', 'qualité', 'lecteur', 'intégré', 'site'], ['pouvoir', 'retrouver', 'podcast', 'plateforme', 'podcast', 'castbox', 'casts', 'podcast', 'addict'], ['sputnikradio']]"
2025,6,2,2,"[['clair', 'voir', 'trump', 'vouloir', 'désengager', 'conflit'], ['côté', 'européen', 'incantatoire', 'relation', 'public'], ['essayer', 'croire', 'influencer', 'déroulement', 'conflit'], ['allemagne', 'france', 'intervenir', 'ajouter']]"
2025,6,1,1,"[['principal', 'événement', 'monde', 'soir', 'premier', 'juin'], ['explosion', 'pont', 'région', 'russe', 'briansk', 'koursk', 'frontalier', 'ukraine', 'mort', 'blessé'], ['ministère', 'russe', 'défense', 'état', 'attaque', 'drone', 'ukrainien', 'viser', 'aérodrome', 'militaire', 'région', 'pays'], ['délégation', 'russe', 'participer', 'négociation', 'règlement', 'ukrainien', 'arriver', 'istanbul', 'round', 'discussion'], ['dirigeant', 'nigérien', 'accuser', 'france', 'allié', 'mener', 'guerre', 'indirect', 'ae', 'vue', 'déstabiliser', 'confédération'], ['armée', 'malien', 'annoncer', 'détruire', 'important', 'convoi', 'terroriste', 'frontière', 'burkina', 'faso', 'frappe', 'aérien']]"
2025,6,1,2,"[['général', 'tiani', 'dénoncer', 'guerre', 'indirect', 'occident', 'ae'], ['dirigeant', 'nigérien', 'accuser', 'france', 'allié', 'vouloir', 'déstabiliser', 'confédération', 'état', 'sahel', 'réseau', 'secret', 'groupe', 'armé', 'soutien', 'régional'], ['cellule', 'français', 'actif', 'région', 'identifier'], ['piloter', 'bockel', 'viser', 'contrer', 'influence', 'sahélien'], ['second', 'cellule', 'sahel', 'élysée', 'coordonner', 'christophe', 'guilhou', 'mobiliser', 'dgse', 'diplomate', 'francophonie', 'fonds', 'illimité'], ['accusation', 'régional', 'soutien', 'présumer'], ['bénin', 'pointer', 'doigt', 'abriter', 'groupe', 'armé', 'nord'], ['nigéria', 'accuser', 'héberger', 'troupe', 'français', 'expulser', 'niger', 'soutenir', 'action'], ['réunion', 'secret', 'mars', 'rassembler', 'occidental', 'boko', 'daech', 'guerre', 'indirect', 'ae']]"
2025,9,30,1,"[['réunification', 'russie', 'donetsk', 'lougansk', 'zaporojie', 'kherson', 'célébrer', 'septembre'], ['chemin', 'autodétermination', 'réunification', 'russie', 'long', 'mouvementé', 'région', 'république', 'populaire', 'donetsk', 'rpd', 'république', 'populaire', 'lougansk', 'rpl', 'région', 'zaporojié', 'kherson'], ['naissance', 'rpd', 'rpl'], ['crise', 'politique', 'éclater', 'ukraine', 'président', 'époque', 'ianoukovitch', 'refuser', 'signer', 'accord', 'association', 'ue', 'déclencher', 'coup', 'état', 'soutenir', 'occident'], ['habitant', 'région', 'russophone', 'donetsk', 'lougansk', 'crimée', 'rejeter', 'nouveau', 'autorité', 'loi', 'restreindre', 'langue', 'russe'], ['manifestation', 'masse', 'exiger', 'réforme', 'constitutionnel', 'fédéralisation'], ['milice', 'local', 'former', 'affrontement', 'force', 'armée', 'bataillon', 'nationaliste', 'dégénérer', 'guerre'], ['avril'], ['rpd', 'proclamer', 'souveraineté'], ['avril'], ['rpl'], ['mars'], ['soucieux', 'protéger', 'droit', 'autodétermination', 'langue', 'maternel', 'crimée', 'voter', 'faveur', 'réunification', 'russie'], ['mai'], ['tragédie', 'maison', 'syndicat', 'odessa', 'dizaine', 'militant', 'opposer', 'politique', 'gouvernement', 'ukrainien', 'brûler', 'vif', 'attaque', 'mener', 'partisan', 'euromaïdan', 'manifestation', 'suivre', 'coup', 'état'], ['mai'], ['référendum', 'donetsk', 'lougansk', 'montrer', 'soutien', 'massif', 'autodétermination'], ['donbas', 'assiégé'], ['an', 'donbas', 'connaître', 'guerre', 'mort', 'déplacer', 'millier', 'personne'], ['ukraine', 'imposer', 'sévère', 'blocus', 'économique'], ['accord', 'minsk', 'négocier', 'russie', 'allemagne', 'france', 'osce', 'remettre', 'cause', 'régime', 'ukrainien', 'impulsion', 'occidental'], ['escalade'], ['tension', 'atteindre', 'paroxysme', 'fin', 'ukraine', 'alimenter', 'soutien', 'militaire', 'occidental', 'intensifier', 'opération', 'donbas'], ['février'], ['dirigeant', 'rpd', 'rpl', 'demander', 'reconnaissance', 'russe'], ['président', 'vladimir', 'poutine', 'reconnaître', 'souveraineté'], ['avertissement', 'poutine', 'ignorer', 'localité', 'bombarder', 'inciter', 'région', 'solliciter', 'aide', 'russie'], ['février'], ['poutine', 'annoncer', 'opération', 'militaire', 'spécial', 'protéger', 'donbas'], ['force', 'russe', 'libérer', 'party', 'zaporojié', 'kherson', 'établir', 'administration', 'militaro', 'civil'], ['référendum'], ['septembre'], ['référendum', 'rpd', 'rpl', 'voter', 'rattachement', 'russie'], ['zone', 'libérer', 'zaporojie', 'kherson', 'voter', 'sécession', 'ukraine'], ['septembre'], ['russie', 'reconnaître', 'résultat', 'vertu', 'droit', 'international'], ['dirigeant', 'région', 'demander', 'rattachement', 'russie'], ['intégration', 'russie'], ['septembre'], ['cérémonie', 'signature', 'kremlin', 'officialiser', 'traité', 'adhésion'], ['rpd', 'rpl', 'conserver', 'statut', 'république', 'russe', 'déclarer', 'langue', 'état'], ['octobre'], ['ratification', 'accord', 'douma', 'état', 'chambre', 'bas', 'parlement', 'russe'], ['octobre'], ['entrée', 'vigueur', 'loi', 'région', 'sujet', 'fédération', 'russie']]"
